service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
LIO_+SCO_LàV+PVS_LàV[20241221-20250331],1,1,1,1,1,0,0,20241223,20250331
LIO_+SCO_LàV+PVS_LàV[20250208-20250310],1,1,1,1,1,0,0,20250210,20250310
LIO_+SCO_LàV+PVS_LàV~1er_Mai[20240723-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV~SCO_m~1er_Mai[20240723-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+SCO_DF+PVS_DF+ETE_DF[20240902-],1,1,1,1,1,0,1,20240902,20250831
LIO_+SCO_LàV+SCO_DF+PVS_LàV+PVS_DF+ETE_LàV+ETE_DF[20240902-],1,1,1,1,1,0,1,20240902,20250831
LIO_+SCO_LàV+SCO_DF+PVS_LàV+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-],1,1,1,1,1,0,1,20240902,20250831
LIO_+SCO_LàV+SCO_DF+PVS_LàV+PVS_DF[20240902-],1,1,1,1,1,0,1,20240902,20250704
LIO_+SCO_LàV+SCO_L+PVS_LàV+ETE_LàV[20240902-],1,1,1,1,1,0,0,20240902,20250829
LIO_+SCO_LàV+SCO_L+SCO_M+SCO_m[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+SCO_L+SCO_m+SCO_J[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+SCO_S,1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+ETE_LàV[20240415-20241031],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S,1,1,1,1,1,1,0,20240720,20250830
"LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[-20240415,20241031-]",1,1,1,1,1,1,0,20241102,20250830
"LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[-20250127,20250214-]",1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240310-20241129],1,1,1,1,1,1,0,20240720,20241129
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240401-20241117],1,1,1,1,1,1,0,20240720,20241116
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240401-],1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240415-20241031],1,1,1,1,1,1,0,20240720,20241031
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240601-],1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240706-20241214],1,1,1,1,1,1,0,20240720,20241214
"LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240706-20250127,20250214-]",1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240829-],1,1,1,1,1,1,0,20240829,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240901-20241214],1,1,1,1,1,1,0,20240902,20241214
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240901-],1,1,1,1,1,1,0,20240902,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240902-],1,1,1,1,1,1,0,20240902,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240916-],1,1,1,1,1,1,0,20240916,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241118-20250330],1,1,1,1,1,1,0,20241118,20250329
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241125-],1,1,1,1,1,1,0,20241125,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241130-20250309],1,1,1,1,1,1,0,20241130,20250308
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241215-20250704],1,1,1,1,1,1,0,20241216,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20250120-],1,1,1,1,1,1,0,20250120,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20250127-20250214],1,1,1,1,1,1,0,20250127,20250214
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV[20240401-],1,1,1,1,1,1,0,20240722,20250829
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+PVS_DF+ETE_DF,1,1,1,1,1,1,1,20240721,20250831
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S[20240901-],1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S[20240902-],1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S[20240916-],1,1,1,1,1,1,0,20240916,20250704
LIO_+SCO_LàV+SCO_S+PVS_S+ETE_S[20240902-],1,1,1,1,1,1,0,20240902,20250830
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F,1,1,1,1,1,1,1,20240721,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_L[20250208-20250310],1,1,1,1,1,1,1,20250208,20250310
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F,1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F~5-INT-FS~5-INT-VRS-sans-ETE,1,1,1,1,0,1,0,20240720,20250831
"LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F[20240706-20250127,20250214-]",1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F[20250127-20250214],1,1,1,1,1,1,1,20250127,20250214
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai[20241215-],1,1,1,1,1,1,1,20241215,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240401-],1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240601-],1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-20241031],1,1,1,1,1,1,1,20240902,20241031
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-],1,1,1,1,1,1,1,20240902,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20241215-20250704],1,1,1,1,1,1,1,20241215,20250704
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20250401-],1,1,1,1,1,1,1,20250401,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20240901-],1,1,1,1,1,1,1,20240901,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20240902-],1,1,1,1,1,1,1,20240902,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20240916-],1,1,1,1,1,1,1,20240916,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20241118-20250330],1,1,1,1,1,1,1,20241118,20250330
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV[20240902-],1,1,1,1,1,1,1,20240902,20250829
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20240902-],1,1,1,1,1,1,1,20240902,20250704
"LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20241223-20250208,20250310-20250331]",1,1,1,1,1,1,1,20241223,20250331
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20250208-20250310],1,1,1,1,1,1,1,20250208,20250310
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF,1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_S+PVS_DF[20241214-20241222],1,1,1,1,1,1,1,20241214,20241222
LIO_+SCO_LàV+SCO_S[20240901-],1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV+SCO_S[20240902-],1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV[20240321-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV[20240401-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV[20240506-20241213],1,1,1,1,1,0,0,20240902,20241213
LIO_+SCO_LàV[20240601-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV[20240706-20241214],1,1,1,1,1,0,0,20240902,20241213
LIO_+SCO_LàV[20240722-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV[20240829-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV[20240901-20241214],1,1,1,1,1,0,0,20240902,20241213
LIO_+SCO_LàV[20240901-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV[20240916-],1,1,1,1,1,0,0,20240916,20250704
LIO_+SCO_LàV[20240923-],1,1,1,1,1,0,0,20240923,20250704
LIO_+SCO_LàV[20241104-20250531],1,1,1,1,1,0,0,20241104,20250528
LIO_+SCO_LàV[20241104-],1,1,1,1,1,0,0,20241104,20250704
LIO_+SCO_LàV[20241125-20241214],1,1,1,1,1,0,0,20241125,20241213
LIO_+SCO_LàV[20241125-],1,1,1,1,1,0,0,20241125,20250704
LIO_+SCO_LàV[20241202-],1,1,1,1,1,0,0,20241202,20250704
LIO_+SCO_LàV[20241214-20241222],1,1,1,1,1,1,1,20241216,20241220
LIO_+SCO_LàV[20241214-20250331],1,1,1,1,1,0,0,20241216,20250331
LIO_+SCO_LàV[20241215-],1,1,1,1,1,0,0,20241216,20250704
LIO_+SCO_LàV[20250120-],1,1,1,1,1,0,0,20250120,20250704
LIO_+SCO_LàV~1er_Mai[20240723-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV~SCO_L[20240829-],0,1,1,1,1,0,0,20240903,20250704
LIO_+SCO_LàV~SCO_L~1er_Mai[20240723-],0,1,1,1,1,0,0,20240903,20250704
LIO_+SCO_LàV~SCO_m[20240829-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_LàV~SCO_m~1er_Mai[20240723-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_M+PVS_M+ETE_M[20240902-],0,1,0,0,0,0,0,20240903,20250826
"LIO_+SCO_M+SCO_J+PVS_M+PVS_J+ETE_M+ETE_J[-20240415,20241031-]",0,1,0,1,0,0,0,20241105,20250828
LIO_+SCO_M+SCO_J+PVS_M+PVS_J+ETE_M+ETE_J[20240415-20241031],0,1,0,1,0,0,0,20240723,20241031
LIO_+SCO_M+SCO_J~1er_Mai[20240723-],0,1,0,1,0,0,0,20240903,20250703
LIO_+SCO_M+SCO_S+PVS_M+PVS_S+ETE_M+ETE_S,0,1,0,0,0,1,0,20240720,20250830
LIO_+SCO_M+SCO_V+PVS_M+PVS_V,0,1,0,0,1,0,0,20240903,20250704
LIO_+SCO_M+SCO_m+SCO_J+PVS_L+PVS_M+PVS_m+PVS_J+ETE_L+ETE_M+ETE_m+ETE_J[20240902-],0,1,1,1,0,0,0,20240903,20250828
LIO_+SCO_M+SCO_m+SCO_J+SCO_V+PVS_LàV+ETE_LàV,0,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_M+SCO_m+SCO_J+SCO_V+PVS_M+PVS_m+PVS_J+PVS_V+ETE_M+ETE_m+ETE_J+ETE_V[20240901-],0,1,1,1,1,0,0,20240903,20250829
LIO_+SCO_M+SCO_m+SCO_J+SCO_V+PVS_M+PVS_m+PVS_J+PVS_V+ETE_M+ETE_m+ETE_J+ETE_V[20240902-],0,1,1,1,1,0,0,20240903,20250829
LIO_+SCO_M+SCO_m+SCO_J+SCO_V+PVS_M+PVS_m+PVS_J+PVS_V[20240901-],0,1,1,1,1,0,0,20240903,20250704
LIO_+SCO_M+SCO_m+SCO_J+SCO_V+SCO_S+PVS_M+PVS_m+PVS_J+PVS_V+PVS_S+ETE_M+ETE_m+ETE_J+ETE_V+ETE_S[20240901-],0,1,1,1,1,1,0,20240903,20250830
LIO_+SCO_M+SCO_m+SCO_J+SCO_V[20240901-],0,1,1,1,1,0,0,20240903,20250704
LIO_+SCO_M+SCO_m+SCO_J+SCO_V[20240902-],0,1,1,1,1,0,0,20240903,20250704
LIO_+SCO_M+SCO_m+SCO_J+SCO_V[20241202-],0,1,1,1,1,0,0,20241203,20250704
LIO_+SCO_M+SCO_m+SCO_J[20240902-],0,1,1,1,0,0,0,20240903,20250703
LIO_+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S+ETE_DF[20240902-],0,0,0,0,0,1,0,20240907,20250831
LIO_+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240902-],0,0,0,0,0,1,0,20240907,20250830
LIO_+SCO_S+PVS_LàV+PVS_S+ETE_S[20240916-],0,0,0,0,0,1,0,20240921,20250830
LIO_+SCO_S+PVS_LàV+PVS_S+ETE_S~1er_Mai[20240723-],0,0,0,0,0,1,0,20240727,20250830
LIO_+SCO_S+PVS_LàV+PVS_S[20240902-],0,0,0,0,0,1,0,20240907,20250628
LIO_+SCO_S+PVS_S+ETE_LàV+ETE_S[20240902-],0,0,0,0,0,1,0,20240907,20250830
LIO_+SCO_S+PVS_S+ETE_LàV[20240902-],0,0,0,0,0,1,0,20240907,20250829
LIO_+SCO_S+PVS_S+ETE_S,0,0,0,0,0,1,0,20240720,20250830
LIO_+SCO_S+PVS_S+ETE_S[-20241215],0,0,0,0,0,1,0,20240720,20241214
LIO_+SCO_S+PVS_S+ETE_S[20240310-20241129],0,0,0,0,0,1,0,20240720,20241123
LIO_+SCO_S+PVS_S+ETE_S[20240401-20241031],0,0,0,0,0,1,0,20240720,20241026
LIO_+SCO_S+PVS_S+ETE_S[20240401-],0,0,0,0,0,1,0,20240720,20250830
LIO_+SCO_S+PVS_S+ETE_S[20240415-20241031],0,0,0,0,0,1,0,20240720,20241026
LIO_+SCO_S+PVS_S+ETE_S[20240506-20241213],0,0,0,0,0,1,0,20240720,20241207
LIO_+SCO_S+PVS_S+ETE_S[20240603-20241103],0,0,0,0,0,1,0,20240720,20241102
LIO_+SCO_S+PVS_S+ETE_S[20240706-20241214],0,0,0,0,0,1,0,20240720,20241214
LIO_+SCO_S+PVS_S+ETE_S[20240829-],0,0,0,0,0,1,0,20240831,20250830
LIO_+SCO_S+PVS_S+ETE_S[20240901-20241214],0,0,0,0,0,1,0,20240907,20241214
LIO_+SCO_S+PVS_S+ETE_S[20240901-],0,0,0,0,0,1,0,20240907,20250830
LIO_+SCO_S+PVS_S+ETE_S[20240902-],0,0,0,0,0,1,0,20240907,20250830
LIO_+SCO_S+PVS_S+ETE_S[20241104-20250531],0,0,0,0,0,1,0,20241109,20250531
LIO_+SCO_S+PVS_S+ETE_S[20241125-],0,0,0,0,0,1,0,20241130,20250830
LIO_+SCO_S+PVS_S+ETE_S[20241130-20250309],0,0,0,0,0,1,0,20241130,20250308
LIO_+SCO_S+PVS_S+ETE_S[20241214-20250331],0,0,0,0,0,1,0,20241214,20250329
LIO_+SCO_S+PVS_S+ETE_S[20241215-20250704],0,0,0,0,0,1,0,20241221,20250628
LIO_+SCO_S+PVS_S+ETE_S[20241215-],0,0,0,0,0,1,0,20241221,20250830
LIO_+SCO_S+PVS_S+ETE_S[20250120-],0,0,0,0,0,1,0,20250125,20250830
LIO_+SCO_S+PVS_S+ETE_S~1er_Mai[20240723-],0,0,0,0,0,1,0,20240727,20250830
LIO_+SCO_S+PVS_S[20240901-],0,0,0,0,0,1,0,20240907,20250628
LIO_+SCO_S+PVS_S[20240902-],0,0,0,0,0,1,0,20240907,20250628
LIO_+SCO_S+PVS_S[20241104-20250531],0,0,0,0,0,1,0,20241109,20250531
LIO_+SCO_S+PVS_S[20241221-20250331],0,0,0,0,0,1,0,20241221,20250329
LIO_+SCO_S+PVS_m+PVS_S,0,0,0,0,0,1,0,20240907,20250628
LIO_+SCO_S+PVS_m+PVS_S+ETE_S,0,0,0,0,0,1,0,20240720,20250830
LIO_+SCO_S+PVS_m+PVS_S+ETE_m+ETE_S,0,0,0,0,0,1,0,20240720,20250830
LIO_+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240601-],0,0,0,0,0,1,1,20240720,20250831
LIO_+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-],0,0,0,0,0,1,1,20240907,20250831
LIO_+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20241221-20250316],0,0,0,0,0,1,1,20241221,20250316
"LIO_+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20241223-20250208,20250310-20250331]",0,0,0,0,0,1,1,20241223,20250330
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-],0,0,0,0,0,1,1,20240907,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF,0,0,0,0,0,1,1,20240720,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF+1er_Mai,0,0,0,0,0,1,1,20240720,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F,0,0,0,0,0,1,1,20240720,20250831
"LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F[20240706-20250127,20250214-]",0,0,0,0,0,1,1,20240720,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F[20250127-20250214],1,1,1,1,1,1,1,20250201,20250209
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF+1er_Mai[-20241215],0,0,0,0,0,1,1,20240720,20241215
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF+1er_Mai[20241215-],0,0,0,0,0,1,1,20241215,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240321-],0,0,0,0,0,1,1,20240720,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240401-],0,0,0,0,0,1,1,20240720,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240506-20241213],0,0,0,0,0,1,1,20240720,20241208
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240601-],0,0,0,0,0,1,1,20240720,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240603-20241103],0,0,0,0,0,1,1,20240720,20241103
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240829-],0,0,0,0,0,1,1,20240831,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240901-20241214],0,0,0,0,0,1,1,20240901,20241214
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240901-],0,0,0,0,0,1,1,20240901,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20240902-],0,0,0,0,0,1,1,20240907,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20241214-20250331],0,0,0,0,0,1,1,20241214,20250330
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20241215-20250704],0,0,0,0,0,1,1,20241215,20250629
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF[20250120-],0,0,0,0,0,1,1,20250125,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20240916-],0,0,0,0,0,1,1,20240921,20250831
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF[20240902-],0,0,0,0,0,1,1,20240907,20250629
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF[20241214-20241222],1,1,1,1,1,1,1,20241214,20241222
"LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF[20241223-20250208,20250310-20250331]",0,0,0,0,0,1,1,20241225,20250330
LIO_+SCO_S+SCO_DF+PVS_S+PVS_DF[20250208-20250310],0,0,0,0,0,1,1,20250208,20250309
LIO_+SCO_S[20240901-],0,0,0,0,0,1,0,20240907,20250628
LIO_+SCO_S[20240902-],0,0,0,0,0,1,0,20240907,20250628
LIO_+SCO_V+PVS_V+ETE_M+ETE_V[20240902-],0,0,0,0,1,0,0,20240906,20250829
LIO_+SCO_V+PVS_V+ETE_V,0,0,0,0,1,0,0,20240726,20250829
LIO_+SCO_V+PVS_V+ETE_V[20240321-],0,0,0,0,1,0,0,20240726,20250829
LIO_+SCO_V+PVS_V+ETE_V[20240829-],0,0,0,0,1,0,0,20240830,20250829
LIO_+SCO_V+PVS_V+ETE_V[20240901-],0,0,0,0,1,0,0,20240906,20250829
LIO_+SCO_V+PVS_V+ETE_V[20240902-],0,0,0,0,1,0,0,20240906,20250829
LIO_+SCO_V+PVS_V[20240902-],0,0,0,0,1,0,0,20240906,20250704
LIO_+SCO_V+SCO_S+PVS_V+PVS_S+ETE_V+ETE_S[20241215-],0,0,0,0,1,1,0,20241220,20250830
LIO_+SCO_V[20240401-],0,0,0,0,1,0,0,20240906,20250704
LIO_+SCO_V[20240901-],0,0,0,0,1,0,0,20240906,20250704
LIO_+SCO_V[20240902-],0,0,0,0,1,0,0,20240906,20250704
LIO_+SCO_V[20241202-],0,0,0,0,1,0,0,20241206,20250704
LIO_+SCO_V~1er_Mai[20240723-],0,0,0,0,1,0,0,20240906,20250704
LIO_+SCO_m+PVS_LàV+ETE_LàV,0,0,1,0,0,0,0,20240722,20250829
LIO_+SCO_m+PVS_LàV+ETE_LàV+ETE_DF[20240506-20241213],0,0,1,0,0,0,0,20240721,20241211
LIO_+SCO_m+PVS_LàV+ETE_LàV+ETE_DF[20241214-20250331],0,0,1,0,0,0,0,20241218,20250326
LIO_+SCO_m+PVS_LàV+ETE_LàV[20240506-20241213],0,0,1,0,0,0,0,20240722,20241211
LIO_+SCO_m+PVS_LàV+ETE_LàV[20240603-20241103],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_m+PVS_LàV+ETE_LàV[20240902-],0,0,1,0,0,0,0,20240904,20250829
LIO_+SCO_m+PVS_LàV+ETE_LàV[20241214-20250331],0,0,1,0,0,0,0,20241218,20250326
LIO_+SCO_m+PVS_LàV[20240902-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m+PVS_LàV[20241104-20250531],0,0,1,0,0,0,0,20241106,20250530
LIO_+SCO_m+PVS_m+ETE_m[20240401-],0,0,1,0,0,0,0,20240724,20250827
LIO_+SCO_m+PVS_m+ETE_m[20240901-],0,0,1,0,0,0,0,20240904,20250827
LIO_+SCO_m+PVS_m+PVS_V[20240902-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m+PVS_m[20240902-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240902-],0,0,1,0,0,1,0,20240904,20250830
"LIO_+SCO_m+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20241223-20250208,20250310-20250331]",0,0,1,0,0,1,1,20241223,20250330
LIO_+SCO_m+SCO_S+SCO_DF+PVS_S+PVS_DF[20241214-20241222],1,1,1,1,1,1,1,20241214,20241222
LIO_+SCO_m+SCO_S[20240901-],0,0,1,0,0,1,0,20240904,20250702
LIO_+SCO_m+SCO_S[20240916-],0,0,1,0,0,1,0,20240918,20250702
LIO_+SCO_m[20240321-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m[20240401-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m[20240506-20241213],0,0,1,0,0,0,0,20240904,20241211
LIO_+SCO_m[20240601-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m[20240706-20241214],0,0,1,0,0,0,0,20240904,20241211
LIO_+SCO_m[20240722-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m[20240829-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m[20240901-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m[20240902-],0,0,1,0,0,0,0,20240904,20250702
LIO_+SCO_m[20240916-],0,0,1,0,0,0,0,20240918,20250702
LIO_+SCO_m[20240923-],0,0,1,0,0,0,0,20240925,20250702
LIO_+SCO_m[20241104-20250531],0,0,1,0,0,0,0,20241106,20250528
LIO_+SCO_m[20241125-20241214],0,0,1,0,0,0,0,20241127,20241211
LIO_+SCO_m[20241125-],0,0,1,0,0,0,0,20241127,20250702
LIO_+SCO_m[20241214-20241222],1,1,1,1,1,1,1,20241218,20241218
LIO_+SCO_m[20241214-20250331],0,0,1,0,0,0,0,20241218,20250326
LIO_+SCO_m[20241215-],0,0,1,0,0,0,0,20241218,20250702
LIO_+SCO_m[20250120-],0,0,1,0,0,0,0,20250122,20250702
LIO_+SCO_m~1er_Mai[20240723-],0,0,1,0,0,0,0,20240904,20250702
LIO_34-1097,1,1,1,1,1,1,0,20240902,20250705
LIO_34-1098,0,0,0,0,0,0,0,20241019,20250530
LIO_34-1100,1,1,1,1,1,0,0,20240902,20250704
